entity_type,entity_id,address_raw,addr_line,locality,region,postal_code,country_iso3,source_accession,address_type,parse_confidence,addr_id
subsidiary,d676b027-1ec1-5cb4-aba7-ee960ec70c06,,,,,,AUS,0001213900-25-036063,,1.0,9debd4d539b11ba1d71ed0929d8644ad
subsidiary,4a802bcd-966f-53e9-831c-234b2ead3a52,,,,,,AUS,0001213900-25-036063,,1.0,ed0c4566797b49fa483b9b806455e956
subsidiary,9f7944bb-2697-518f-a832-523f3ab721c2,,,,,,AUS,0001213900-25-036063,,1.0,bcf9f83bbced2206a3bfc1a93883f980
subsidiary,b53113e0-151a-5f0c-adac-72341918ff0e,,,,,,VGB,0001213900-25-036063,,1.0,9409331a2ea02be8dcaa508ec962d6db
subsidiary,eb252fcd-28e6-59cd-bb26-a97dbddf36ce,,,,,,HKG,0001213900-25-036063,,1.0,e34e68e9318a7eb121d0e67c9c029193
subsidiary,b9a4d4f6-ff82-55e7-a360-51ded53bc162,,,,,,HKG,0001213900-25-036063,,1.0,d93db6082661223247e8f06cc5a5aac7
subsidiary,85c4d6e4-abda-5be2-a604-5da7543b3c00,,,,,,HKG,0001213900-25-036063,,1.0,1663076829f4654a3cf89bb2fb011d47
subsidiary,6437cfd6-16e7-5a9c-b68e-bdb3b4961b16,,,,,,HKG,0001213900-25-036063,,1.0,dda362600cc61924d36d1c8cc3d0ae9d
subsidiary,60750b03-3431-5eff-b22e-84858bba0c53,,,,,,HKG,0001213900-25-036063,,1.0,c44602f8fe7c807a04ad87602002d49f
subsidiary,f54f61b0-397f-5b79-a6af-3bafd004137a,,,,,,VGB,0001213900-25-036063,,1.0,9b829691d1c587039f9784db62b12fa0
subsidiary,62ba7279-ca16-5ce0-81e8-85ff6a65c183,,,,,,HKG,0001213900-25-036063,,1.0,40363b1ca93ce345c2d84d2f6f7b1f89
subsidiary,cfacc0c1-6a9e-5039-95f4-ae20f23378bd,,,,,,CHN,0001213900-25-036063,,1.0,d887ab2ee1535eac667db41589035638
subsidiary,11a6f5dc-6286-5474-b6ed-8103ec60f9f0,,,,,,CHN,0001213900-25-036063,,1.0,2f9d4781750d2190e291092d1500a604
subsidiary,66384b93-4627-5b2f-9f3a-d6bf0cf1122d,,,,,,CHN,0001213900-25-036063,,1.0,bc58d16b7720df11854717371895f4ea
subsidiary,839285c0-4cfa-5a3a-bc79-82e17b749748,,,,,,CHN,0001213900-25-036063,,1.0,49f1af51cf1353bc83cf840635cdff36
subsidiary,b54c9ab2-af64-5000-ac78-c3e30baf1ba2,,,,,,CHN,0001213900-25-036063,,1.0,66c9c138dcf06691e8d3a7c244c2899b
subsidiary,fd5345ee-3af2-5ad0-aba4-cfffa43e6776,,,,,,CHN,0001213900-25-036063,,1.0,930c37d7ac4511f42100490dcf3cd06e
subsidiary,bed2a6ee-30c3-59c0-ba04-3597e421ab37,,,,,,CHN,0001213900-25-036063,,1.0,8ade186a84b6a651a852aeccd8504841
subsidiary,ec75bf04-19a0-5d92-bf81-54788fe2d14f,,,,,,CHN,0001213900-25-036063,,1.0,51fa741834c2a963895f2561dee26843
subsidiary,1893fb6d-64a9-59d9-b3d0-268d266d3a6d,,,,,,CHN,0001213900-25-036063,,1.0,3462fc095f8aca2f6c82aad75bdb04a1
subsidiary,7662dd5f-bd1f-523d-9415-3b86751f703a,,,,,,CHN,0001213900-25-036063,,1.0,700544b4605b3e51607ba4ca53da04d3
subsidiary,7289d410-7bc7-51d8-a197-595684b46d22,,,,,,HKG,0001410578-24-001137,,1.0,2f8ecc2e5b6cb07a537e06cb7783efe8
subsidiary,6625c6de-0b59-55b4-a748-ac764feceab5,,,,,,CHN,0001410578-24-001137,,1.0,75b08e2b96a81e382916eff97441091e
subsidiary,bd81201b-9161-5741-8759-d4e905c0d6de,,,,,,VGB,0001213900-25-037744,,1.0,2e4e2466faeaa5f332da5e730342138a
subsidiary,72918ba8-0320-5c05-8985-03cdcd2ef280,,,,,,HKG,0001213900-25-037744,,1.0,90c8c09a09c3d4fe553b52d4e58d3bfa
subsidiary,1e32f8c2-5650-5e25-afcb-1c8d4e07041e,,,,,,HKG,0001213900-25-037744,,1.0,2da1ffd7565f80e353b285e66ea95744
subsidiary,595ab7fc-ecfe-534d-885a-3a2709b81cf8,,,,,,CHN,0001213900-25-037744,,1.0,9a708b89a768e6f2d3263ae5a190df90
subsidiary,027da18c-ad35-5eb5-958d-ba4e51c5766e,,,,,,CHN,0001213900-25-037744,,1.0,459137ea3752b35767ff410f04809e2e
subsidiary,b510af67-0743-517f-b4e6-da2146b96e09,,,,,,CHN,0001213900-25-037744,,1.0,0161d9492444c1e8035596f805361eac
subsidiary,36ada117-7a03-56bb-9dc1-53b0b4e6c517,,,,,,USA,0001213900-25-037744,,1.0,2ae9a89bf9402ee1830a709e30cddb48
subsidiary,19cf11d6-9ef8-5d25-9dcf-fa11cd9b7aae,,,,,,VGB,0001564590-22-016225,,1.0,f58f559ee9ab35d86470f1130b5692c9
subsidiary,bd60c263-53fe-50db-92d6-ea8261746860,,,,,,HKG,0001564590-22-016225,,1.0,79efddaaa7511b86ba68b8ea1e5ef111
subsidiary,ff991054-6a6d-5bca-8314-2c7886833e02,,,,,,HKG,0001564590-22-016225,,1.0,d336e56f829a289229c67681f1ae218c
subsidiary,8c3271ae-17ad-5c5d-8e56-220c0c4e8db2,,,,,,CYM,0001564590-22-016225,,1.0,a1a7704d0c1721f2938cfa8ff0496068
subsidiary,b956c1b3-940a-5eb9-aeee-bb16b9383454,,,,,,HKG,0001564590-22-016225,,1.0,77af4bce5b8160640de91e5b51d69e66
subsidiary,169c889c-c9cf-54cc-8d7d-58a86a62d594,,,,,,CHN,0001564590-22-016225,,1.0,578402b3901b188b2221c9af7f8831b0
subsidiary,563fe42f-afb3-58d2-9079-3ff7044cc581,,,,,,CHN,0001564590-22-016225,,1.0,bd3cb65c6d99947ddc3555cb4fc01f27
subsidiary,26918cf0-49fa-514a-bf5e-7c53a60468ad,,,,,,CHN,0001564590-22-016225,,1.0,9813afd75fc513e259003520659190df
subsidiary,463823a7-a4d6-5a13-8841-2b53b3a54026,,,,,,CHN,0001564590-22-016225,,1.0,a416d9ed07500eb1dfd0458b58340d3a
subsidiary,85d89c38-45d8-59fc-a884-861ac711b7db,,,,,,CHN,0001564590-22-016225,,1.0,6d24418efabf52c4ee98af7344573df0
subsidiary,19cd6307-f6bc-5bd6-8f3f-7e93256f6c53,,,,,,,0001213900-25-044226,,1.0,49fc1c9f6d3c71469a33fc2734d922be
subsidiary,1590e9a2-a186-5f21-9f19-229d25628f45,,,,,,HKG,0001213900-25-044226,,1.0,455f3f030d79fb592f9da10ec9878a40
subsidiary,41c1f9e5-b2c7-50be-91bc-317ae98d54ba,,,,,,CHN,0001213900-25-044226,,1.0,3489e1f90e8fd0af41025f3a2c466021
subsidiary,aba737c4-e4bd-5933-8759-d98f79df4c3b,,,,,,CHN,0001213900-25-044226,,1.0,76981caa6fcbc054ff18e2559029c7a3
subsidiary,1f825cd3-28ea-52c0-879d-14572e71476e,,,,,,HKG,0001213900-25-044226,,1.0,6dd205558f563930c5b6f9af17a76ee3
subsidiary,22e46839-1427-5a3a-9dd8-cc338028dada,,,,,,CHN,0001213900-25-044226,,1.0,5ed00e10f5ac8a83522a793c345222cd
subsidiary,26af10e3-0eb4-5bcb-b9f7-3b8120c6cdf4,,,,,,CHN,0001213900-25-044226,,1.0,7f4cc10b18537a74fdd297a511e0d554
subsidiary,235db21f-858d-5d5c-8215-d04a0250cd01,,,,,,CHN,0001213900-25-044226,,1.0,bbbbe3202b9ee2dd057009a5a3466712
subsidiary,f18ba079-d591-5f1b-936b-cc63ace041c4,,,,,,CHN,0001213900-25-044226,,1.0,1196f4ec1b0a81faca0a6c8baae40df0
subsidiary,aab235a7-deb9-57d4-b8f2-ce869abefa17,,,,,,CHN,0001213900-25-044226,,1.0,8b91556e7184f1185bd4f1c6290c6a4b
subsidiary,6944b815-b4a7-55b7-b9a7-2d75a66d03be,,,,,,CHN,0001213900-25-044226,,1.0,76d507f1436a160aafc7a4745677c3cd
subsidiary,a230ff70-f90b-5d6a-aa26-3114fd09827f,,,,,,,0001213900-25-044226,,1.0,ff732bfd5ef29027a27ebf3de119ff4b
subsidiary,c6292e57-e51b-5b66-99da-5d700ba60741,,,,,,CHN,0001213900-25-044226,,1.0,ae8b71b70672b070a1c898160fcd9ecd
subsidiary,1f7b0cdd-10cc-5567-a6f2-bfb83e20f676,,,,,,VGB,0001213900-25-043484,,1.0,5507b8de993066d7c78e5ae0842328c8
subsidiary,47eeaad0-95fe-5890-aa48-e05715a908bf,,,,,,HKG,0001213900-25-043484,,1.0,b8396da9cb12c2c917c9827985bebb09
subsidiary,87564a61-a1b6-5acc-95da-7305b2123e64,,,,,,HKG,0001213900-25-043484,,1.0,160aedfc8cd90763b404d81eb28f59cd
subsidiary,865548f5-5e30-5cca-9461-a185c1292b9e,,,,,,CHN,0001213900-25-043484,,1.0,e0879473c357853e976fb10e55f226df
subsidiary,ed7a6f42-8813-5ac7-8921-abbd4b33d9e1,,,,,,,0001213900-23-020144,,1.0,eca709e72d9b2cc4896cb4e757faeafd
subsidiary,afb501fa-5353-56f5-8f22-10a6fb8701cd,,,,,,,0001213900-23-020144,,1.0,a3d4d976eb2a3b813bbcdac2e9f98931
subsidiary,0f5963bf-99c7-57e1-8d5c-19a4e05b7b0a,,,,,,,0001213900-23-020144,,1.0,2e85a34c58c5250e38205fb5688221b8
subsidiary,8f1ada2f-7343-5aa0-b53f-905fcaef642f,,,,,,HKG,0001213900-23-020144,,1.0,7ae363167e4a2e820e24d592148428b9
subsidiary,973045e1-38df-5013-a87a-ee6a245e1987,,,,,,HKG,0001213900-23-020144,,1.0,ea667e8203bcacf5d3ea2142aba2169b
subsidiary,a722230f-0caf-5477-8dcd-bbe7d3f5343d,,,,,,USA,0001213900-23-020144,,1.0,43b01215d5eab09e332f9632238a667d
subsidiary,ec46618b-a6d4-5707-aa30-72705f1af064,,,,,,,0001213900-23-020144,,1.0,d4e726426f58ec423c0776c69733d014
subsidiary,c67882b7-3907-5f44-a93a-5dcb420dbc00,,,,,,,0001213900-23-020144,,1.0,942e4efb28cc13a4f87681a15ebcc948
subsidiary,58ea9f6a-b509-52ad-be23-c9369c289d25,,,,,,USA,0001213900-23-020144,,1.0,b078e9ac86e550705fdb2660a0945c72
subsidiary,be866384-50a1-523c-8da1-fb87fa95e693,,,,,,USA,0001104659-18-024249,,1.0,fc6c15316648fa668e25dad10a9186a6
subsidiary,c94fefce-fc48-57a3-8668-2a137fecc935,,,,,,USA,0001104659-18-024249,,1.0,3cc0a8797b22c2d83423f16c136a0360
subsidiary,998a273d-a45f-59d4-8d00-c69092232bbd,,,,,,USA,0001104659-18-024249,,1.0,18d037e0b96698a12106909f4b83622c
subsidiary,135a53e3-dd87-5615-a4db-3a3eab49e927,,,,,,CHN,0001104659-18-024249,,1.0,283679f3ab5e15b4a56a498b1065c529
subsidiary,d8bb4fb5-525b-5dfc-adc0-b13632864724,,,,,,,0001104659-18-024249,,1.0,85669d3c770c2718a4b0f73def1ea795
subsidiary,19fc38a6-f3da-52d1-8daa-42a28a2085f8,,,,,,JPN,0001104659-18-024249,,1.0,c1d77bef8219a25701fcba6903597507
subsidiary,5c3b55cb-7507-561f-acc2-230ce10b1424,,,,,,,0001104659-18-024249,,1.0,a0cc29cb6d2a636f481130a901d3615a
subsidiary,cd017461-1e41-5975-96f1-3e1180fc54b3,,,,,,IRL,0001104659-18-024249,,1.0,3634044384ab261645340d162b072b5c
subsidiary,7f610853-c954-5f03-98bc-f180399496b8,,,,,,TWN,0001104659-18-024249,,1.0,07dbdf7fb91c986a4c2f0727ed1a911a
subsidiary,2a464fcc-8756-508e-8be4-2df621df4c0e,,,,,,,0001104659-18-024249,,1.0,a127d8b393395fa8a570785946af022f
subsidiary,5ee06509-fe9b-5f8f-84f0-f60a30ad12b3,,,,,,IND,0001104659-18-024249,,1.0,5f1ae5494adcd36ecf530db31d0178c2
subsidiary,1677b5d2-064e-5f9a-982f-a7bf8148a9f5,,,,,,,0001104659-18-024249,,1.0,071e6ff6829137a221da6ac6c8e59975
subsidiary,3c5cea7d-e0b5-5eeb-aacf-f0b930d67006,,,,,,,0001104659-18-024249,,1.0,765c5675c0385c2d6438769c9b30d5b1
subsidiary,4dd18cba-71fc-57d9-8e5b-baaaaf4b8c96,,,,,,PHL,0001104659-18-024249,,1.0,c767c10133a126d232a770cae7cf26d4
subsidiary,01003ebb-e040-56f1-823a-8b9e6d50706b,,,,,,HKG,0001104659-18-024249,,1.0,5584b78f1b9cdc85ffb257361b5ec130
subsidiary,f93460ce-7bcc-52e1-9c77-d3fb14ebaf24,,,,,,USA,0001104659-18-024249,,1.0,2f746e4bdd1afa41f7c88dce706cd62f
subsidiary,0a546552-32ec-5ba8-9567-42b8a802ee16,,,,,,VGB,0001213900-24-009988,,1.0,ebbba1fd8e34bf2d0f616c1ec2336d0d
subsidiary,98c80a29-6c18-507f-bda5-86ed0995548c,,,,,,,0001213900-24-009988,,1.0,dcf8e22e90ad1adf72735c891062d22c
subsidiary,94be439c-14ae-5f00-9c06-b0b3e9d6dd55,,,,,,CHN,0001213900-24-009988,,1.0,d6cb4278dd3f27d5f99d843264d29e11
subsidiary,d7b19f6e-08f8-5b94-92a4-33c2a9d71939,,,,,,CHN,0001213900-24-009988,,1.0,be52412b15a116ed076f3d600f234ba3
subsidiary,045b45de-4007-5eb5-afb8-6afc36a2f9e3,,,,,,CHN,0001213900-24-009988,,1.0,1b7eca4f26dda30a8b55790ef6632215
subsidiary,87088aa4-b5e5-5ac5-8877-cfa6c5369dcd,,,,,,HKG,0001564590-21-035731,,1.0,3289ccc06892e9e9487d7a9208cf8f97
subsidiary,00151c44-6527-56e4-8736-04e55c5a8580,,,,,,CHN,0001564590-21-035731,,1.0,bc803eb77111c53360f321f8297d7321
subsidiary,c49ac961-a334-50e8-aa9c-5b96d05b0c52,,,,,,,0001564590-21-035731,,1.0,14ecc039f5e802cda9bec94b7bde4180
subsidiary,67873030-d678-5547-9ab6-b833ef7356f7,,,,,,CHN,0001564590-21-035731,,1.0,1f1d4f02083a82dd5672a1565797a697
subsidiary,0c12d6b9-2704-57f7-bcab-c9f71bc4f1af,,,,,,,0001564590-21-035731,,1.0,b0ebbf5ae94e3d0437b84ee4c69f1a26
subsidiary,cc1b1c23-f572-59f4-86b6-264289462939,,,,,,CHN,0001564590-21-035731,,1.0,97b2e805311e9effbc2b398239aba26e
subsidiary,47d5cf7d-c213-5c14-848b-b88ec6391678,,,,,,CHN,0001564590-21-035731,,1.0,170790cc5f3401af706fe9722256f2a7
subsidiary,a39629a2-24f4-5b19-96d7-23809b9e56a3,,,,,,CHN,0001564590-21-035731,,1.0,66a0877ebefed51ae875e9c7ea455a4a
subsidiary,75db6519-99af-5259-bbf0-7848d25c5283,,,,,,CHN,0001564590-21-035731,,1.0,354dd0a5bea403146f8ab7d728f1d845
subsidiary,a63f3e8f-e233-5678-8838-01362452cdf0,,,,,,CHN,0001564590-21-035731,,1.0,4516272e617d19d2e260a3d63489ab22
subsidiary,c0a41bbd-9a7f-521e-bdc7-3a712a7ba12b,,,,,,CHN,0001564590-21-035731,,1.0,156355d3a95e15679bdbcf08546d2c0e
subsidiary,c13cf705-5c8d-50c8-9426-b164579ffbd9,,,,,,CHN,0001564590-21-035731,,1.0,59d1f8b97e6781edbd827b6dca15671a
subsidiary,de2d0d5c-b66a-5b91-b84e-62e4f356bc09,,,,,,CHN,0001564590-21-035731,,1.0,17483fa2db8c469c0e41b6a0870a41c4
subsidiary,ed320369-f878-536e-bfcb-753c54f80a92,,,,,,CHN,0001564590-21-035731,,1.0,a4b12da763b362d48a2ee8ecdc4e1a41
subsidiary,5a8f52a1-c3e3-5376-ad91-fda7e13abb97,,,,,,CHN,0001564590-21-035731,,1.0,dc12db326bf0bdfbff35f5c8bd0b1973
subsidiary,6669999b-78b6-5b07-949d-d82ca94b251d,,,,,,CHN,0001564590-21-035731,,1.0,c8d95c32195b13edaf011496cfe30858
subsidiary,6fd6c867-1da2-55ed-8e0e-5b569818a819,,,,,,CHN,0001564590-21-035731,,1.0,cae9638dd519bf7070c6a5d6b3bce99b
subsidiary,efb9724e-1aac-5ace-9420-703942c226d1,,,,,,CHN,0001564590-21-035731,,1.0,d78ac624fff4d09ad22d1bfc72dc6126
subsidiary,06688348-531e-59e1-b085-07b2c5655be7,,,,,,CHN,0001564590-21-035731,,1.0,b45f8b1671fc2283747011665fdc498d
subsidiary,926f569c-0bfc-5f4c-b666-e91c56b13793,,,,,,CHN,0001564590-21-035731,,1.0,fd930296342a01b58451fa9b65d38af0
subsidiary,ca27f48a-1f08-5f2c-91d6-1a62f7fa79b0,,,,,,CHN,0001564590-21-035731,,1.0,bc13af9d760070492019a5ea01c3f16d
subsidiary,76a893c1-4a09-5319-9bc3-07123d3b7479,,,,,,CHN,0001564590-21-035731,,1.0,52153f8c19faa81b03dc0d94122fc941
subsidiary,6f91102c-f0d9-5198-a8d2-3bcca8829df4,,,,,,CHN,0001564590-21-035731,,1.0,39d9bd4d759ea6d26687faa117d8394a
subsidiary,e0984eb2-a42e-5cc1-aacf-2966f6051dae,,,,,,CHN,0001564590-21-035731,,1.0,2fc89a958909ecedbd02d527d1b3eca9
subsidiary,8c0a0522-3e8e-5430-8031-47b97ca8d72e,,,,,,CHN,0001564590-21-035731,,1.0,06325797d660f431cd6ba73560a9a276
subsidiary,4083b351-14e9-59b0-bdd0-e28a60fd7814,,,,,,CHN,0001564590-21-035731,,1.0,0aa245dc2b9d1a7150cfd8fad41bdf72
subsidiary,b6c6d3aa-c103-5966-ba20-251c99056197,,,,,,HKG,0001213900-24-090763,,1.0,b3058d60e1bbaaec4e0d2605ede7a981
subsidiary,59ce6f4c-7f85-5562-9b63-98b60a5d0009,,,,,,HKG,0001213900-24-090763,,1.0,35adb96553db9fb9240deadb21c4a28d
subsidiary,3bc0daf2-585e-5a84-903f-6502a3a85af1,,,,,,HKG,0001213900-24-090763,,1.0,2ad83b17d8822d06d0587aebada714b8
subsidiary,c9c25776-1f8c-55db-b1c9-468252626968,,,,,,HKG,0001213900-24-090763,,1.0,9dfb202546100d92de95a3a9de04b8b8
subsidiary,4e9f7d11-237b-52f4-bc61-b6c6e3d1f8bd,,,,,,CHN,0001213900-24-090763,,1.0,e48b4bb4d462fb31bc9a2e6516e405db
subsidiary,cd36b022-daf9-5871-8656-1b00e81bc942,,,,,,CHN,0001213900-24-090763,,1.0,a4fd2453b68af624da4813c9ba86a2ff
subsidiary,53b759f1-365d-56ee-b596-6a17c240387a,,,,,,CHN,0001213900-24-090763,,1.0,b58323d6df5ef532e989dfd90939f3ed
subsidiary,9064b0e9-30aa-5a04-a683-ae17671be514,,,,,,CHN,0001213900-24-090763,,1.0,6ef1ed75e847a4ce7b32916bae80c7e4
subsidiary,e8111a14-360f-5c48-92a7-b82f92d9a51c,,,,,,CHN,0001213900-24-090763,,1.0,44cac0d4cf1f18e34ace77271b058865
subsidiary,1a6f0c66-ef55-597a-abe1-8fd44c5b3205,,,,,,,0001731122-25-000634,,1.0,c0e6c1cd2b7156ce8f5a46dcae8a3993
subsidiary,fec3f4d5-ca73-59db-a355-1237d84304e6,,,,,,,0001731122-25-000634,,1.0,476bdf4579bb2674a50ee0e645f2721d
subsidiary,335d592c-4e62-554f-84d4-57b66419d9df,,,,,,,0001731122-25-000634,,1.0,dae41a915ddaf1b0da7faacc11a2d94f
subsidiary,06fce9c3-9d45-5aca-a5ac-c94ff8532246,,,,,,,0001731122-25-000634,,1.0,60e55eb96d68df5135b52a0d64e21b53
subsidiary,265b9387-d64d-5a73-8917-04fb8c2ea439,,,,,,,0001731122-25-000634,,1.0,c5f358658e440236e55b5faaf501888e
subsidiary,2ceb034b-e581-5750-ae79-d3b0cf0af68b,,,,,,,0001731122-25-000634,,1.0,0fb13ca1408e56847163b2694f3d4140
subsidiary,65ba49bc-5e1c-59a7-92be-cb274313c56c,,,,,,,0001731122-25-000634,,1.0,f142062ed5bec9888dc8bab419cc7499
subsidiary,b47de6e3-484f-51be-ab3c-3226f33dcec9,,,,,,,0001731122-25-000634,,1.0,93d5055bbff841342e827626b5cbb7c1
subsidiary,34685567-fbb6-5428-9ecb-3a546567ff88,,,,,,,0001731122-25-000634,,1.0,76d2f8ce95e1823ee11ade0a9e2c0023
subsidiary,b8601aee-f7c8-573b-976c-fb2a02fe70a9,,,,,,,0001731122-25-000634,,1.0,2a11069e42046d3b4e3b06a0ad1b0d4d
subsidiary,fbf9c5eb-331b-5b9c-8e1d-5319a17977e6,,,,,,,0001731122-25-000634,,1.0,e70e7d5d6eab5f2a9a0e8619d3934d5a
subsidiary,5a37a062-6708-5c1b-9237-0ef992623e28,,,,,,,0001731122-25-000634,,1.0,6e893f0d8bbe8266c915f08488287bd6
subsidiary,58443533-e51f-5d56-a897-8dafbf06ee2a,,,,,,,0001731122-25-000634,,1.0,01051f0deb4d236d1f0b37db5ed218bc
subsidiary,6179dec1-155d-5cce-ae97-d517b888e260,,,,,,,0001731122-25-000634,,1.0,8860775e5b1604fcb65f0af75eb6b13b
subsidiary,9d49955f-54fb-5693-b473-aad7a3e60d1d,,,,,,,0001731122-25-000634,,1.0,c140477f9fc0c832921d90fbe190cf1a
subsidiary,f24b8ea6-82d3-51c5-ac8f-ab5a3e477c8b,,,,,,,0001731122-25-000634,,1.0,610adc0024bc6b097e1006a55512df69
subsidiary,75e7c0ad-9d9b-5120-8628-9e047bcea82d,,,,,,,0001731122-25-000634,,1.0,7310890551bd6b270f78ea2ce609f4be
subsidiary,90081fca-7c20-518e-b4be-77139b94c83e,,,,,,CYM,0001213900-25-021907,,1.0,a832166892b55090cc52619d11c07eb3
subsidiary,3ed351d3-2011-5c4b-9a82-cd14fe2101ac,,,,,,HKG,0001213900-25-021907,,1.0,d2f92d25121acbd5c5724b86129f35eb
subsidiary,2b36ea93-d9d8-57d3-b678-93b9947d6118,,,,,,CHN,0001213900-25-021907,,1.0,13ba20af5e70974de63543ccf04eadda
subsidiary,9268e33b-59bf-59a6-b433-5541dec45ebd,,,,,,CHN,0001213900-25-021907,,1.0,51209d0e8d10374736e1055ee79c88e2
subsidiary,83d4eae0-b1e7-5323-bc88-5b7ae2d2a687,,,,,,CHN,0001213900-25-021907,,1.0,18e30f6cfb22b2e45908b24689cf1323
subsidiary,bbcf5dff-ef6c-5c81-9bdc-80e3db0702ed,,,,,,CHN,0001213900-25-021907,,1.0,ddf468298515387cfc491f9e72948425
subsidiary,1a8babeb-c84e-5f1c-a536-a73cd930aaef,,,,,,CHN,0001213900-25-021907,,1.0,48800a5b438302409bfd1b58071343ce
subsidiary,208a65cb-21a2-5247-ba57-1b309edf60b0,,,,,,CHN,0001213900-25-021907,,1.0,ab997f8193d320d2dcdbf8f7f6f2adac
subsidiary,b3162b6a-fe3e-5d82-84d5-01decdabfaf2,,,,,,CHN,0001213900-25-021907,,1.0,82060a01e24ee251813f00f8d0bdd5e5
subsidiary,26b6195a-945d-5326-9be6-51c3ae49ae4a,,,,,,CHN,0001213900-25-021907,,1.0,61dbfc4ab5a2a3ebda6a941756853db4
subsidiary,220fdab6-94d7-5c1d-b6e5-0c163a4c1f49,,,,,,VGB,0001213900-25-073649,,1.0,c6ecbc3c2135a86bcbf16e8df296a379
subsidiary,402bb20f-6f35-5fe3-8207-366e28897e3b,,,,,,VGB,0001213900-25-073649,,1.0,1a69e8637b4f934b03a3a926a8be8e72
subsidiary,f087b87c-4a07-5c3f-a5d5-1622a01673a0,,,,,,HKG,0001213900-25-073649,,1.0,3d4995441f41eaed30d383da34972af7
subsidiary,5d459656-1a27-5a83-99eb-4064b18dfbd9,,,,,,CHN,0001213900-25-073649,,1.0,7de4db023aa2c972aecf1afefe6994ff
subsidiary,dba1f9f4-6832-51ff-989e-7bc77d009945,,,,,,CHN,0001213900-25-073649,,1.0,67cd22787f560a4449f988d02141055c
subsidiary,5d13c886-0bc5-584b-9359-77572859d87a,,,,,,CYM,0001410578-25-001444,,1.0,1803bd1418ef2e7555ea62a9fc0cf805
subsidiary,93a05a63-ff5e-5e19-be3e-df3eb4438fd7,,,,,,HKG,0001410578-25-001444,,1.0,4653d7cc48f7336e6a84e0bb2aa4a317
subsidiary,073e7401-307d-5c29-b283-b8b7963e67e9,,,,,,HKG,0001410578-25-001444,,1.0,6f3dc5a2bf0ef36dc2f30cb25a502e74
subsidiary,0804567a-9008-52c9-ac09-55296836321b,,,,,,HKG,0001410578-25-001444,,1.0,c284f2d3e214585408ce8dbed105495a
subsidiary,34afa1cd-40de-598f-bc3f-a0141c88ac87,,,,,,CHN,0001410578-25-001444,,1.0,678ef6d25df70724b0c516d53ae43c97
subsidiary,e94641ae-1959-5fde-abea-ec02543d62b8,,,,,,CHN,0001410578-25-001444,,1.0,5c1f049ee3eb624fedecdce2445732dc
subsidiary,98e48cea-fc2e-5f67-9606-2e5111830859,,,,,,CHN,0001410578-25-001444,,1.0,a312688c4130073d1469c511ad54c670
subsidiary,862037c8-866b-5d3c-a1d7-0f4c2dd359a4,,,,,,CHN,0001410578-25-001444,,1.0,f63576e647ef7203fb5eebf9b3f5fc51
subsidiary,f8414789-5fb1-574d-a983-d8dd34a3699d,,,,,,CHN,0001410578-25-001444,,1.0,207f840e955c644cf1b0eeb14188fd6f
subsidiary,0189dcc5-a390-5fdb-a773-bdc791842542,,,,,,CHN,0001410578-25-001444,,1.0,8016be5137d0aa85656e32237a4da72e
subsidiary,a0baa209-8a39-568c-a3bd-a163371fc669,,,,,,CHN,0001410578-25-001444,,1.0,cfa3d8b184c3f5e0660294d6388e9159
subsidiary,72fc3e4b-c5a0-5e95-885b-df1604430c02,,,,,,CHN,0001410578-25-001444,,1.0,5991952dc6b62bde61f512f092fded23
subsidiary,c15c6db9-90bd-5d81-af27-988700d5b087,,,,,,CHN,0001410578-25-001444,,1.0,0daf0a2b42ea8459c3cd58483037500d
subsidiary,3f227399-f650-5b87-8f27-34b0ed8c8836,,,,,,HKG,0001641172-25-022783,,1.0,a504672b6de5f09d85ed61080c135945
subsidiary,6eed88e5-322d-5ebc-9461-0b0c7fdd89fe,,,,,,CHN,0001641172-25-022783,,1.0,9cf036fc026e02b4f930d308dfc6633d
subsidiary,3e5ea0b4-e6af-5b72-a77b-5d82ce2c292f,,,,,,CHN,0001641172-25-022783,,1.0,03884b1cbc83a5f034e942b9c1014993
subsidiary,2d6bfb88-68c7-55fe-b166-d7e5d5e2871e,,,,,,SGP,0001641172-25-022783,,1.0,2df3acb7abe9961449487dc9ee04fa64
subsidiary,67d9e48f-b1f3-591a-aa86-f0a0ee47e408,,,,,,USA,0001641172-25-022783,,1.0,69caa8685759315130e66dc82333088f
subsidiary,cb47b605-8ceb-5afd-b5e0-0fd9d63697cd,,,,,,,0001641172-25-022783,,1.0,8866264baf2af4ae9f64d5d15ff3e15b
subsidiary,721067c9-9e1a-5dd3-96f8-8e6e117843e8,,,,,,CHN,0001641172-25-022783,,1.0,efc145f163b342d851948534538dc646
subsidiary,9a0a3020-ba39-5afb-bdc7-6fb367ed3ee7,,,,,,CYM,0001104659-20-052873,,1.0,b2e41f058f72b1e38fe84541f69d6062
subsidiary,c3b7f4ee-928a-5f52-a3ef-3fea053b02e4,,,,,,HKG,0001104659-20-052873,,1.0,ed410b1bca88b00f45829886c8cdb8cd
subsidiary,5ea58e7b-4876-5bf7-b86b-c5d050ae711b,,,,,,USA,0001104659-20-052873,,1.0,b2ea5169218c7cc8c60df0e97326aa65
subsidiary,7f7de44d-1adc-56d3-b8b4-88cd1baaeb88,,,,,,CYM,0001104659-20-052873,,1.0,5c5121187ac56862b6b3d61404586595
