parent_ticker, parent_cik10, accession           , exhibit_label, exhibit_year, subsidiary_name_raw                                                                                      , jurisdiction_raw                               , ownership_raw                                , footnote_marker, source_path                                             , parse_confidence
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, "Tianjin Huanyu Qinshang Network Technology Co., Ltd."                                                   ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, "CLPS Guangzhou Co., Ltd."                                                                               ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, CLPS Technology (US) Ltd.                                                                                ,                                                , Delware                                      ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, CLPS Technology (California) Inc.                                                                        ,                                                , California                                   ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, CLPS Hangzhou Co. Ltd.                                                                                   ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, Ridik Pte. Ltd.                                                                                          ,                                                , Singapore                                    ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, Ridik Consulting Private Limited                                                                         ,                                                , India                                        ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, Ridik Sdn. Bhd.                                                                                          ,                                                , Malaysia                                     ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, Ridik Software Solutions Pte. Ltd.                                                                       ,                                                , Singapore                                    ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, CLPS Technology Japan                                                                                    ,                                                , Japan                                        ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, Qinson Credit Card Services Limited                                                                      ,                                                , Hong Kong                                    ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, Hainan Qincheng Software Technology Co.Ltd                                                               ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, "CLPS Xian Co., Ltd."                                                                                    ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, "Shanghai Chenqin Information Technology Services Co., Ltd."                                             ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, "CareerWin Executive Search Co., Ltd."                                                                   ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, Growth Ring Ltd.                                                                                         ,                                                , BVI                                          ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, Arabian Jasmine Ltd.                                                                                     ,                                                , BVI                                          ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, Noni (SINGAPORE) PTE. LTD.                                                                               ,                                                , Singapore                                    ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, CLPS-Beefinance Holding Limited                                                                          ,                                                , BVI                                          ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, LinkCrypto Finance Technology Limited                                                                    ,                                                , Hong Kong                                    ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, Qinson Ltd.                                                                                              ,                                                , BVI                                          ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, LQE Ltd.                                                                                                 ,                                                , BVI                                          ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, CLPS Technology (Philippines) Corp                                                                       ,                                                , Philippines                                  ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, MSCT Investment Holdings Limited                                                                         ,                                                , BVI                                          ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, MNYC HOLDINGS (HK) LIMITED                                                                               ,                                                , Hong Kong                                    ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-22-065082, EX-21.1      ,         2022, "Haikou Huaqin Minshang Software Development Co., Ltd"                                                   ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-22-065082\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, "Qinheng Co., Limited"                                                                                   ,                                                , Hong Kong                                    ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, "Qiner Co., Limited"                                                                                     ,                                                , Hong Kong                                    ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, "Shanghai Qincheng Information Technology Co., Ltd."                                                     ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, "ChinaLink Professional Services Co., Ltd."                                                              ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, "CLPS Dalian Co., Ltd."                                                                                  ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, "CLPS Ruicheng Co., Ltd."                                                                                ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, "CLPS Beijing Hengtong Co., Ltd."                                                                        ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, "JAJI (Shanghai) Co., Ltd."                                                                              ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, "JAJI (Shanghai) Human Resource Co., Ltd."                                                               ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, CLPS-Ridik Technology (Australia) Pty. Ltd.                                                              ,                                                , Australia                                    ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, CLPS Technology (Singapore) Pte. Ltd.                                                                    ,                                                , Singapore                                    ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, "CLPS Technology (HK) Co., Ltd."                                                                         ,                                                , Hong Kong                                    ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, "CLPS Shenzhen Co., Ltd."                                                                                ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, "Tianjin Huanyu Qinshang Network Technology Co., Ltd."                                                   ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, "CLPS Guangzhou Co., Ltd."                                                                               ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, CLPS Technology (US) Ltd.                                                                                ,                                                , Delware                                      ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, CLPS Technology (California) Inc.                                                                        ,                                                , California                                   ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, CLPS Hangzhou Co. Ltd.                                                                                   ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, Ridik Pte. Ltd.                                                                                          ,                                                , Singapore                                    ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, Ridik Consulting Private Limited                                                                         ,                                                , India                                        ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, Ridik Sdn. Bhd.                                                                                          ,                                                , Malaysia                                     ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, Ridik Software Solutions Pte. Ltd.                                                                       ,                                                , Singapore                                    ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, CLPS Technology Japan                                                                                    ,                                                , Japan                                        ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, Qinson Credit Card Services Limited                                                                      ,                                                , Hong Kong                                    ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, Hainan Qincheng Software Technology Co.Ltd                                                               ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, "CLPS Xian Co., Ltd."                                                                                    ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, "Shanghai Chenqin Information Technology Services Co., Ltd."                                             ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, "CareerWin Executive Search Co., Ltd."                                                                   ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, "Beijing Bozhuo Education Technology Co., Ltd"                                                           ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, Growth Ring Ltd.                                                                                         ,                                                , BVI                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, Arabian Jasmine Ltd.                                                                                     ,                                                , BVI                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, Noni (SINGAPORE) PTE. LTD.                                                                               ,                                                , Singapore                                    ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, CLPS-Beefinance Holding Limited                                                                          ,                                                , BVI                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, LinkCrypto Finance Technology Limited                                                                    ,                                                , Hong Kong                                    ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, Qinson Ltd.                                                                                              ,                                                , BVI                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, LQE Ltd.                                                                                                 ,                                                , BVI                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, CLPS Technology (Philippines) Corp                                                                       ,                                                , Philippines                                  ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, MSCT Investment Holdings Limited                                                                         ,                                                , BVI                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, MNYC HOLDINGS (HK) LIMITED                                                                               ,                                                , Hong Kong                                    ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-21-052933, EX-21.1      ,         2021, "Haikou Huaqin Minshang Software Development Co., Ltd"                                                   ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-21-052933\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, "Qinheng Co., Limited"                                                                                   ,                                                , Hong Kong                                    ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, "Qiner Co., Limited"                                                                                     ,                                                , Hong Kong                                    ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, CLIVST Ltd.                                                                                              ,                                                , British Virgin Islands                       ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, FDT-CL Financial Technology Services Limited                                                             ,                                                , Hong Kong                                    ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, "JQ Technology Co., Limited"                                                                             ,                                                , Hong Kong                                    ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, JIALIN Technology Limited                                                                                ,                                                , Taiwan                                       ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, "Shanghai Qincheng Information Technology Co., Ltd."                                                     ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, "ChinaLink Professional Services Co., Ltd."                                                              ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, "CLPS Dalian Co., Ltd."                                                                                  ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, "CLPS Ruicheng Co., Ltd."                                                                                ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, "CLPS Beijing Hengtong Co., Ltd."                                                                        ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, "Judge (Shanghai) Co., Ltd."                                                                             ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, "Judge (Shanghai) Human Resource Co., Ltd."                                                              ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, CLPS-Ridik Technology (Australia) Pty. Ltd.                                                              ,                                                , Australia                                    ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, CLPS Technology (Singapore) Pte. Ltd.                                                                    ,                                                , Singapore                                    ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, "CLPS Technology (HK) Co., Ltd."                                                                         ,                                                , Hong Kong                                    ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, "CLPS Shenzhen Co., Ltd."                                                                                ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, "Tianjin Huanyu Qinshang Network Technology Co., Ltd."                                                   ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, "CLPS Guangzhou Co., Ltd."                                                                               ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, CLPS Technology (US) Ltd.                                                                                ,                                                , Delware                                      ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, CLPS Technology (California) Inc.                                                                        ,                                                , California                                   ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, Infogain Solutions PTE. Ltd.                                                                             ,                                                , Singapore                                    ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, CLPS Hangzhou Co. Ltd.                                                                                   ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, Ridik Pte. Ltd.                                                                                          ,                                                , Singapore                                    ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, Ridik Consulting Private Limited                                                                         ,                                                , India                                        ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, Ridik Sdn. Bhd.                                                                                          ,                                                , Malaysia                                     ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, Ridik Software Solutions Pte. Ltd.                                                                       ,                                                , Singapore                                    ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, Ridik Software Solutions Ltd.                                                                            ,                                                , UK                                           ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, "Suzhou Ridik Information Technology Co., Ltd."                                                          ,                                                , PRC                                          ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, CLPS Technology Japan                                                                                    ,                                                , Japan                                        ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
CLPS         ,   0001724542, 0001213900-20-032817, EX-21.1      ,         2020, Qinson Credit Card Services Limited                                                                      ,                                                , Hong Kong                                    ,                , companies\CLPS\exhibits\0001213900-20-032817\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-23-038650, EX-21.1      ,         2023, Zhongchao Group Inc.                                                                                     ,                                                , British Virgin Islands                       ,                , companies\ZCMD\exhibits\0001213900-23-038650\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-23-038650, EX-21.1      ,         2023, Zhongchao USA LLC                                                                                        ,                                                , The United States                            ,                , companies\ZCMD\exhibits\0001213900-23-038650\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-23-038650, EX-21.1      ,         2023, Zhongchao Japan                                                                                          ,                                                , Japan                                        ,                , companies\ZCMD\exhibits\0001213900-23-038650\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-23-038650, EX-21.1      ,         2023, Zhongchao Group Limited                                                                                  ,                                                , Hong Kong                                    ,                , companies\ZCMD\exhibits\0001213900-23-038650\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-23-038650, EX-21.1      ,         2023, Beijing Zhongchao Zhongxing Technology Limited                                                           ,                                                , People’s Republic of China                   ,                , companies\ZCMD\exhibits\0001213900-23-038650\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-22-024615, EX-21.1      ,         2022, Zhongchao Group Inc.                                                                                     ,                                                , British Virgin Islands                       ,                , companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-22-024615, EX-21.1      ,         2022, Zhongchao USA LLC                                                                                        ,                                                , The United States                            ,                , companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-22-024615, EX-21.1      ,         2022, Zhongchao Japan                                                                                          ,                                                , Japan                                        ,                , companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-22-024615, EX-21.1      ,         2022, Zhongchao Group Limited                                                                                  ,                                                , Hong Kong                                    ,                , companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-22-024615, EX-21.1      ,         2022, Beijing Zhongchao Zhongxing Technology Limited                                                           ,                                                , People’s Republic of China                   ,                , companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-22-024615, EX-21.1      ,         2022, Name of the Variable Interest Entity                                                                     ,                                                , Jurisdiction of Incorporation or Organization,                , companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-22-024615, EX-21.1      ,         2022, Zhongchao Medical Technology (Shanghai) Corp.                                                            ,                                                , People’s Republic of China                   ,                , companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-22-024615, EX-21.1      ,         2022, Shanghai Maidemu Cultural Communication Corp.                                                            ,                                                , People’s Republic of China                   ,                , companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-22-024615, EX-21.1      ,         2022, "Shanghai Huijing Information Technology Co., Ltd."                                                      ,                                                , People’s Republic of China                   ,                , companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-22-024615, EX-21.1      ,         2022, "Beijing Zhongchao Boya Medical Technology Co., Ltd."                                                    ,                                                , People’s Republic of China                   ,                , companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-22-024615, EX-21.1      ,         2022, "Zhixun Internet Hospital (Liaoning) Co., Ltd."                                                          ,                                                , People’s Republic of China                   ,                , companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-22-024615, EX-21.1      ,         2022, "Hainan Zhongteng Medical Technology Co., Ltd."                                                          ,                                                , People’s Republic of China                   ,                , companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-22-024615, EX-21.1      ,         2022, "Shanghai Zhongxin Medical Technology Co., Ltd."                                                         ,                                                , People’s Republic of China                   ,                , companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-22-024615, EX-21.1      ,         2022, "Ningxia Zhongxin Internet Hospital Co., Ltd."                                                           ,                                                , People’s Republic of China                   ,                , companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-22-024615, EX-21.1      ,         2022, "Hainan Muxin Medical Technology Co., Ltd."                                                              ,                                                , People’s Republic of China                   ,                , companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm, 
ZCMD         ,   0001785566, 0001213900-22-024615, EX-21.1      ,         2022, "Shanghai Xinyuan Human Resources Co., Ltd."                                                             ,                                                , People’s Republic of China                   ,                , companies\ZCMD\exhibits\0001213900-22-024615\EX-21.1.htm, 
RETO         ,   0001687277, 0001213900-21-026496, EX-21.1      ,         2021, REIT Holdings (China) Limited (“REIT Holdings”)                                                          ,                                                , Hong Kong                                    ,                , companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm, 
RETO         ,   0001687277, 0001213900-21-026496, EX-21.1      ,         2021, "Bejing REIT Technology Development Co., Ltd. (“Beijing REIT”)"                                          ,                                                , China                                        ,                , companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm, 
RETO         ,   0001687277, 0001213900-21-026496, EX-21.1      ,         2021, "Xinyi REIT Ecological Technology Co., Ltd. (“REIT Ecological”)"                                         ,                                                , China                                        ,                , companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm, 
RETO         ,   0001687277, 0001213900-21-026496, EX-21.1      ,         2021, "Gu’an REIT Machinery Manufacturing Co., Ltd. (“Gu’an REIT”)"                                            ,                                                , China                                        ,                , companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm, 
RETO         ,   0001687277, 0001213900-21-026496, EX-21.1      ,         2021, "Beijing REIT Ecological Engineering and Technology Co., Ltd. (“REIT Eco Engineering”)"                  ,                                                , China                                        ,                , companies\RETO\exhibits\0001213900-21-026496\EX-21.1.htm, 
